Sample;"X(ms) [24,05,2024 10:41:39 735 UTC]";"IO,Entradas,Sensor[%DB1000,DBX58,5]";"Dados,PesoAtual[%DB1003,DBD2]";"Dados,PesoFiltrado[%DB1003,DBD6]";"Dados,IndicativoPesoNovo[%DB1003,DBX0,0]";"Dados,UltimoPeso[%DB1003,DBD10]";"Tendencia,Peso";"Tendencia,ColetaDados";;
6914;"1,72E+12";0;"-0,75";"0,050000001";0;280;278;0;;
6915;"1,72E+12";0;"-0,75";"0,050000001";0;280;278;0;;
6916;"1,72E+12";0;"3,25";"0,5";0;280;278;0;;
6917;"1,72E+12";0;"9,25";"1,25";0;280;278;0;;
6918;"1,72E+12";0;"10,25";"1,25";0;280;278;0;;
6919;"1,72E+12";0;"10,25";2;0;280;278;0;;
6920;"1,72E+12";0;"7,25";"2,099999905";0;280;278;0;;
6921;"1,72E+12";0;"4,25";"2,099999905";0;280;278;0;;
6922;"1,72E+12";0;"-0,75";"1,799999952";0;280;278;0;;
6923;"1,72E+12";0;"-6,75";"1,700000048";0;280;278;0;;
6924;"1,72E+12";0;"-9,75";"1,700000048";0;280;278;0;;
6925;"1,72E+12";0;"-8,75";"1,549999952";0;280;278;0;;
6926;"1,72E+12";0;"-3,75";"1,549999952";0;280;278;0;;
6927;"1,72E+12";0;"0,25";"2,099999905";0;280;278;0;;
6928;"1,72E+12";0;"5,25";"2,650000095";0;280;278;0;;
6929;"1,72E+12";0;"7,25";"2,650000095";0;280;278;0;;
6930;"1,72E+12";0;"4,25";"2,450000048";0;280;278;0;;
6931;"1,72E+12";0;"-2,75";"1,950000048";0;280;278;0;;
6932;"1,72E+12";0;"-9,75";"1,950000048";0;280;278;0;;
6933;"1,72E+12";0;"-12,75";"1,100000024";0;280;278;0;;
6934;"1,72E+12";0;"-13,75";"0,449999988";0;280;278;0;;
6935;"1,72E+12";0;"-9,75";"0,349999994";0;280;278;0;;
6936;"1,72E+12";0;"-4,75";"0,349999994";0;280;278;0;;
6937;"1,72E+12";0;"3,25";"0,449999988";0;280;278;0;;
6938;"1,72E+12";0;"6,25";"0,449999988";0;280;278;0;;
6939;"1,72E+12";0;"8,25";"0,5";0;280;278;0;;
6940;"1,72E+12";0;"6,25";"0,550000012";0;280;278;0;;
6941;"1,72E+12";0;"1,25";"0,349999994";0;280;278;0;;
6942;"1,72E+12";0;"-5,75";"0,349999994";0;280;278;0;;
6943;"1,72E+12";0;"-10,75";"-0,050000001";0;280;278;0;;
6944;"1,72E+12";0;"-10,75";"-0,649999976";0;280;278;0;;
6945;"1,72E+12";0;"-5,75";"-0,649999976";0;280;278;0;;
6946;"1,72E+12";0;"-0,75";"-0,899999976";0;280;278;0;;
6947;"1,72E+12";0;"6,25";"-1,100000024";0;280;278;0;;
6948;"1,72E+12";0;"13,25";"-1,100000024";0;280;278;0;;
6949;"1,72E+12";0;"14,25";"-0,949999988";0;280;278;0;;
6950;"1,72E+12";0;"11,25";"-0,75";0;280;278;0;;
6951;"1,72E+12";0;"4,25";"-0,75";0;280;278;0;;
6952;"1,72E+12";0;"-0,75";"-0,75";0;280;278;0;;
6953;"1,72E+12";0;"-3,75";"-0,75";0;280;278;0;;
6954;"1,72E+12";0;"-1,75";"-0,75";0;280;278;0;;
6955;"1,72E+12";0;"0,25";"-0,349999994";0;280;278;0;;
6956;"1,72E+12";0;"3,25";"-0,150000006";0;280;278;0;;
6957;"1,72E+12";0;"7,25";"-0,150000006";0;280;278;0;;
6958;"1,72E+12";0;"8,25";"0,200000003";0;280;278;0;;
6959;"1,72E+12";0;"5,25";"0,25";0;280;278;0;;
6960;"1,72E+12";0;"-0,75";"0,25";0;280;278;0;;
6961;"1,72E+12";0;"-4,75";0;0;280;278;0;;
6962;"1,72E+12";0;"-5,75";"0,25";0;280;278;0;;
6963;"1,72E+12";0;"-5,75";"0,600000024";0;280;278;0;;
6964;"1,72E+12";0;"-4,75";"0,600000024";0;280;278;0;;
6965;"1,72E+12";0;"-1,75";"0,850000024";0;280;278;0;;
6966;"1,72E+12";0;"2,25";"1,200000048";0;280;278;0;;
6967;"1,72E+12";0;"6,25";"1,200000048";0;280;278;0;;
6968;"1,72E+12";0;"6,25";"1,200000048";0;280;278;0;;
6969;"1,72E+12";0;"2,25";"0,899999976";0;280;278;0;;
6970;"1,72E+12";0;"-1,75";"0,899999976";0;280;278;0;;
6971;"1,72E+12";0;"-3,75";"0,75";0;280;278;0;;
6972;"1,72E+12";0;"-4,75";"0,850000024";0;280;278;0;;
6973;"1,72E+12";0;"-4,75";"0,850000024";0;280;278;0;;
6974;"1,72E+12";0;"-2,75";"1,149999976";0;280;278;0;;
6975;"1,72E+12";0;"5,25";"1,299999952";0;280;278;0;;
6976;"1,72E+12";0;"11,25";"1,299999952";0;280;278;0;;
6977;"1,72E+12";0;"12,25";"1,899999976";0;280;278;0;;
6978;"1,72E+12";0;"7,25";"1,850000024";0;280;278;0;;
6979;"1,72E+12";0;"0,25";"1,850000024";0;280;278;0;;
6980;"1,72E+12";0;"-6,75";"1,149999976";0;280;278;0;;
6981;"1,72E+12";0;"-12,75";"0,600000024";0;280;278;0;;
6982;"1,72E+12";0;"-10,75";"0,600000024";0;280;278;0;;
6983;"1,72E+12";0;"-4,75";"0,100000001";0;280;278;0;;
6984;"1,72E+12";0;"0,25";"-0,050000001";0;280;278;0;;
6985;"1,72E+12";0;"3,25";"0,100000001";0;280;278;0;;
6986;"1,72E+12";0;"5,25";"0,100000001";0;280;278;0;;
6987;"1,72E+12";0;"6,25";0;0;280;278;0;;
6988;"1,72E+12";0;"4,25";0;0;280;278;0;;
6989;"1,72E+12";0;"-0,75";"-0,200000003";0;280;278;0;;
6990;"1,72E+12";0;"-5,75";"-0,200000003";0;280;278;0;;
6991;"1,72E+12";0;"-9,75";"-0,200000003";0;280;278;0;;
6992;"1,72E+12";0;"-8,75";"-0,449999988";0;280;278;0;;
6993;"1,72E+12";0;"-4,75";"-0,600000024";0;280;278;0;;
6994;"1,72E+12";0;"-0,75";"-0,600000024";0;280;278;0;;
6995;"1,72E+12";0;"2,25";"-0,600000024";0;280;278;0;;
6996;"1,72E+12";0;"4,25";"-0,600000024";0;280;278;0;;
6997;"1,72E+12";0;"6,25";"-0,699999988";0;280;278;0;;
6998;"1,72E+12";0;"3,25";"-0,699999988";0;280;278;0;;
6999;"1,72E+12";0;"-2,75";"-0,649999976";0;280;278;0;;
7000;"1,72E+12";0;"-7,75";"-0,699999988";0;280;278;0;;
7001;"1,72E+12";0;"-5,75";"-0,699999988";0;280;278;0;;
7002;"1,72E+12";0;"-0,75";"-0,800000012";0;280;278;0;;
7003;"1,72E+12";0;"5,25";"-0,600000024";0;280;278;0;;
7004;"1,72E+12";0;"7,25";"-0,600000024";0;280;278;0;;
7005;"1,72E+12";0;"6,25";"-0,100000001";0;280;278;0;;
7006;"1,72E+12";0;"5,25";"-0,349999994";0;280;278;0;;
7007;"1,72E+12";0;"1,25";"-0,349999994";0;280;278;0;;
7008;"1,72E+12";0;"-6,75";"-0,899999976";0;280;278;0;;
7009;"1,72E+12";0;"-9,75";"-1,25";0;280;278;0;;
7010;"1,72E+12";0;"-7,75";"-1,25";0;280;278;0;;
7011;"1,72E+12";0;"-2,75";"-1,299999952";0;280;278;0;;
7012;"1,72E+12";0;"4,25";"-0,899999976";0;280;278;0;;
7013;"1,72E+12";0;"9,25";"-0,899999976";0;280;278;0;;
7014;"1,72E+12";0;"10,25";"-0,200000003";0;280;278;0;;
7015;"1,72E+12";0;"10,25";"0,150000006";0;280;278;0;;
7016;"1,72E+12";0;"6,25";"0,400000006";0;280;278;0;;
7017;"1,72E+12";0;"0,25";"0,400000006";0;280;278;0;;
7018;"1,72E+12";0;"-4,75";"0,200000003";0;280;278;0;;
7019;"1,72E+12";0;"-4,75";0;0;280;278;0;;
7020;"1,72E+12";0;"1,25";0;0;280;278;0;;
7021;"1,72E+12";0;"5,25";"0,550000012";0;280;278;0;;
7022;"1,72E+12";0;"7,25";"1,25";0;280;278;0;;
7023;"1,72E+12";0;"10,25";"1,25";0;280;278;0;;
7024;"1,72E+12";0;"10,25";2;0;280;278;0;;
7025;"1,72E+12";0;"7,25";"2,400000095";0;280;278;0;;
7026;"1,72E+12";0;"0,25";"2,400000095";0;280;278;0;;
7027;"1,72E+12";0;"-5,75";"2,200000048";0;280;278;0;;
7028;"1,72E+12";0;"-9,75";"1,75";0;280;278;0;;
7029;"1,72E+12";0;"-10,75";"1,75";0;280;278;0;;
7030;"1,72E+12";0;"-9,75";"1,350000024";0;280;278;0;;
7031;"1,72E+12";0;"-7,75";"1,149999976";0;280;278;0;;
7032;"1,72E+12";0;"-2,75";"1,149999976";0;280;278;0;;
7033;"1,72E+12";0;"3,25";"1,049999952";0;280;278;0;;
7034;"1,72E+12";0;"3,25";"0,850000024";0;280;278;0;;
7035;"1,72E+12";0;"-0,75";"0,850000024";0;280;278;0;;
7036;"1,72E+12";0;"-7,75";"0,5";0;280;278;0;;
7037;"1,72E+12";0;"-7,75";"0,050000001";0;280;278;0;;
7038;"1,72E+12";0;"-6,75";"0,050000001";0;280;278;0;;
7039;"1,72E+12";0;"-5,75";"0,050000001";0;280;278;0;;
7040;"1,72E+12";0;"-1,75";"0,150000006";0;280;278;0;;
7041;"1,72E+12";0;"2,25";"0,400000006";0;280;278;0;;
7042;"1,72E+12";0;"7,25";"0,400000006";0;280;278;0;;
7043;"1,72E+12";0;"5,25";"0,300000012";0;280;278;0;;
7044;"1,72E+12";0;"1,25";"0,050000001";0;280;278;0;;
7045;"1,72E+12";0;"-2,75";"0,050000001";0;280;278;0;;
7046;"1,72E+12";0;"-2,75";"-0,600000024";0;280;278;0;;
7047;"1,72E+12";0;"-0,75";"-0,75";0;280;278;0;;
7048;"1,72E+12";0;"0,25";"-0,75";0;280;278;0;;
7049;"1,72E+12";0;"0,25";"-0,5";0;280;278;0;;
7050;"1,72E+12";0;"5,25";"-0,550000012";0;280;278;0;;
7051;"1,72E+12";0;"9,25";"-0,550000012";0;280;278;0;;
7052;"1,72E+12";0;"9,25";"-0,349999994";0;280;278;0;;
7053;"1,72E+12";0;"4,25";"-0,400000006";0;280;278;0;;
7054;"1,72E+12";0;"0,25";"-0,400000006";0;280;278;0;;
7055;"1,72E+12";0;"-1,75";"-0,899999976";0;280;278;0;;
7056;"1,72E+12";0;"-1,75";-1;0;280;278;0;;
7057;"1,72E+12";0;"-3,75";-1;0;280;278;0;;
7058;"1,72E+12";0;"-1,75";"-0,899999976";0;280;278;0;;
7059;"1,72E+12";0;"1,25";"-0,449999988";0;280;278;0;;
7060;"1,72E+12";0;"7,25";"-0,449999988";0;280;278;0;;
7061;"1,72E+12";0;"8,25";"0,400000006";0;280;278;0;;
7062;"1,72E+12";0;"5,25";"0,949999988";0;280;278;0;;
7063;"1,72E+12";0;"2,25";"0,949999988";0;280;278;0;;
7064;"1,72E+12";0;"0,25";"0,899999976";0;280;278;0;;
7065;"1,72E+12";0;"-0,75";"0,949999988";0;280;278;0;;
7066;"1,72E+12";0;"-2,75";"1,299999952";0;280;278;0;;
7067;"1,72E+12";0;"-2,75";"1,299999952";0;280;278;0;;
7068;"1,72E+12";0;"0,25";"1,5";0;280;278;0;;
7069;"1,72E+12";0;"4,25";2;0;280;278;0;;
7070;"1,72E+12";0;"7,25";2;0;280;278;0;;
7071;"1,72E+12";0;"6,25";"2,25";0;280;278;0;;
7072;"1,72E+12";0;"4,25";"2,200000048";0;280;278;0;;
7073;"1,72E+12";0;"4,25";"2,200000048";0;280;278;0;;
7074;"1,72E+12";0;"2,25";"2,150000095";0;280;278;0;;
7075;"1,72E+12";0;"-2,75";"2,400000095";0;280;278;0;;
7076;"1,72E+12";0;"-5,75";"2,400000095";0;280;278;0;;
7077;"1,72E+12";0;"-5,75";"2,25";0;280;278;0;;
7078;"1,72E+12";0;"-4,75";"1,950000048";0;280;278;0;;
7079;"1,72E+12";0;"-3,75";"1,950000048";0;280;278;0;;
7080;"1,72E+12";0;"-1,75";"1,75";0;280;278;0;;
7081;"1,72E+12";0;"3,25";"1,200000048";0;280;278;0;;
7082;"1,72E+12";0;"3,25";"1,200000048";0;280;278;0;;
7083;"1,72E+12";0;"-1,75";"0,899999976";0;280;278;0;;
7084;"1,72E+12";0;"-8,75";"0,800000012";0;280;278;0;;
7085;"1,72E+12";0;"-11,75";"0,300000012";0;280;278;0;;
7086;"1,72E+12";0;"-6,75";"0,300000012";0;280;278;0;;
7087;"1,72E+12";0;"-3,75";"0,150000006";0;280;278;0;;
7088;"1,72E+12";0;"-2,75";"0,050000001";0;280;278;0;;
7089;"1,72E+12";0;"3,25";"0,050000001";0;280;278;0;;
7090;"1,72E+12";0;"7,25";"-0,150000006";0;280;278;0;;
7091;"1,72E+12";0;"9,25";"-0,200000003";0;280;278;0;;
7092;"1,72E+12";0;"3,25";"-0,200000003";0;280;278;0;;
7093;"1,72E+12";0;"-4,75";"-0,150000006";0;280;278;0;;
7094;"1,72E+12";0;"-8,75";"-0,400000006";0;280;278;0;;
7095;"1,72E+12";0;"-4,75";"-0,400000006";0;280;278;0;;
7096;"1,72E+12";0;"-0,75";"-0,600000024";0;280;278;0;;
7097;"1,72E+12";0;"1,25";"-0,5";0;280;278;0;;
7098;"1,72E+12";0;"4,25";"-0,5";0;280;278;0;;
7099;"1,72E+12";0;"10,25";"-0,5";0;280;278;0;;
7100;"1,72E+12";0;"13,25";"-0,349999994";0;280;278;0;;
7101;"1,72E+12";0;"6,25";"-0,349999994";0;280;278;0;;
7102;"1,72E+12";0;"-1,75";"-0,349999994";0;280;278;0;;
7103;"1,72E+12";0;"-6,75";"-0,649999976";0;280;278;0;;
7104;"1,72E+12";0;"-7,75";"-0,649999976";0;280;278;0;;
7105;"1,72E+12";0;"-7,75";"-1,149999976";0;280;278;0;;
7106;"1,72E+12";0;"-4,75";"-1,25";0;280;278;0;;
7107;"1,72E+12";0;"-0,75";"-1,200000048";0;280;278;0;;
7108;"1,72E+12";0;"9,25";"-1,200000048";0;280;278;0;;
7109;"1,72E+12";0;"12,25";"-0,550000012";0;280;278;0;;
7110;"1,72E+12";0;"9,25";0;0;280;278;0;;
7111;"1,72E+12";0;"1,25";0;0;280;278;0;;
7112;"1,72E+12";0;"-2,75";"-0,100000001";0;280;278;0;;
7113;"1,72E+12";0;"-4,75";"-0,25";0;280;278;0;;
7114;"1,72E+12";0;"-5,75";"-0,25";0;280;278;0;;
7115;"1,72E+12";0;"-4,75";"0,050000001";0;280;278;0;;
7116;"1,72E+12";0;"-0,75";"0,150000006";0;280;278;0;;
7117;"1,72E+12";0;"8,25";"0,150000006";0;280;278;0;;
7118;"1,72E+12";0;"11,25";"0,75";0;280;278;0;;
7119;"1,72E+12";0;"10,25";"1,149999976";0;280;278;0;;
7120;"1,72E+12";0;"5,25";"1,149999976";0;280;278;0;;
7121;"1,72E+12";0;"0,25";"1,049999952";0;280;278;0;;
7122;"1,72E+12";0;"-3,75";"0,899999976";0;280;278;0;;
7123;"1,72E+12";0;"-5,75";"0,899999976";0;280;278;0;;
7124;"1,72E+12";0;"-5,75";"0,850000024";0;280;278;0;;
7125;"1,72E+12";0;"-0,75";"0,800000012";0;280;278;0;;
7126;"1,72E+12";0;"4,25";"0,800000012";0;280;278;0;;
7127;"1,72E+12";0;"7,25";"1,049999952";0;280;278;0;;
7128;"1,72E+12";0;"4,25";"1,200000048";0;280;278;0;;
7129;"1,72E+12";0;"0,25";"1,200000048";0;280;278;0;;
7130;"1,72E+12";0;"-2,75";"0,699999988";0;280;278;0;;
7131;"1,72E+12";0;"-6,75";"0,25";0;280;278;0;;
7132;"1,72E+12";0;"-9,75";"0,25";0;280;278;0;;
7133;"1,72E+12";0;"-10,75";"-0,150000006";0;280;278;0;;
7134;"1,72E+12";0;"-6,75";"-0,300000012";0;280;278;0;;
7135;"1,72E+12";0;"1,25";"-0,300000012";0;280;278;0;;
7136;"1,72E+12";0;"6,25";"0,150000006";0;280;278;0;;
7137;"1,72E+12";0;"7,25";"0,699999988";0;280;278;0;;
7138;"1,72E+12";0;"5,25";"0,5";0;280;278;0;;
7139;"1,72E+12";0;"-0,75";"0,5";0;280;278;0;;
7140;"1,72E+12";0;"-6,75";0;0;280;278;0;;
7141;"1,72E+12";0;"-10,75";0;0;280;278;0;;
7142;"1,72E+12";0;"-11,75";"-0,600000024";0;280;278;0;;
7143;"1,72E+12";0;"-6,75";"-0,949999988";0;280;278;0;;
7144;"1,72E+12";0;"3,25";"-0,5";0;280;278;0;;
7145;"1,72E+12";0;"13,25";"-0,5";0;280;278;0;;
7146;"1,72E+12";0;"15,25";"0,400000006";0;280;278;0;;
7147;"1,72E+12";0;"11,25";"0,75";0;280;278;0;;
7148;"1,72E+12";0;"2,25";"0,75";0;280;278;0;;
7149;"1,72E+12";0;"-2,75";"0,300000012";0;280;278;0;;
7150;"1,72E+12";0;"-6,75";"-0,100000001";0;280;278;0;;
7151;"1,72E+12";0;"-7,75";"-0,100000001";0;280;278;0;;
7152;"1,72E+12";0;"-4,75";"-0,5";0;280;278;0;;
7153;"1,72E+12";0;"2,25";"-0,449999988";0;280;278;0;;
7154;"1,72E+12";0;"7,25";"-0,449999988";0;280;278;0;;
7155;"1,72E+12";0;"9,25";"0,200000003";0;280;278;0;;
7156;"1,72E+12";0;"4,25";"0,449999988";0;280;278;0;;
7157;"1,72E+12";0;"-0,75";"0,449999988";0;280;278;0;;
7158;"1,72E+12";0;"-4,75";"0,050000001";0;280;278;0;;
7159;"1,72E+12";0;"-7,75";"-0,200000003";0;280;278;0;;
7160;"1,72E+12";0;"-7,75";"-0,200000003";0;280;278;0;;
7161;"1,72E+12";0;"-2,75";"-0,449999988";0;280;278;0;;
7162;"1,72E+12";0;"3,25";"-0,100000001";0;280;278;0;;
7163;"1,72E+12";0;"14,25";"-0,100000001";0;280;278;0;;
7164;"1,72E+12";0;"14,25";"1,149999976";0;280;278;0;;
7165;"1,72E+12";0;"10,25";"1,799999952";0;280;278;0;;
7166;"1,72E+12";0;"3,25";"1,649999976";0;280;278;0;;
7167;"1,72E+12";0;"-3,75";"1,649999976";0;280;278;0;;
7168;"1,72E+12";0;"-8,75";"1,200000048";0;280;278;0;;
7169;"1,72E+12";0;"-10,75";"0,800000012";0;280;278;0;;
7170;"1,72E+12";0;"-5,75";"0,800000012";0;280;278;0;;
7171;"1,72E+12";0;"2,25";"1,049999952";0;280;278;0;;
7172;"1,72E+12";0;"10,25";"1,75";0;280;278;0;;
7173;"1,72E+12";0;"13,25";"1,75";0;280;278;0;;
7174;"1,72E+12";0;"11,25";"2,25";0;280;278;0;;
7175;"1,72E+12";0;"5,25";"2,150000095";0;280;278;0;;
7176;"1,72E+12";0;"-2,75";"2,150000095";0;280;278;0;;
7177;"1,72E+12";0;"-9,75";"1,25";0;280;278;0;;
7178;"1,72E+12";0;"-14,75";"0,649999976";0;280;278;0;;
7179;"1,72E+12";0;"-9,75";"0,649999976";0;280;278;0;;
7180;"1,72E+12";0;"-1,75";"0,300000012";0;280;278;0;;
7181;"1,72E+12";0;"2,25";"0,600000024";0;280;278;0;;
7182;"1,72E+12";0;"1,25";"0,600000024";0;280;278;0;;
7183;"1,72E+12";0;"2,25";"0,899999976";0;280;278;0;;
7184;"1,72E+12";0;"3,25";"0,649999976";0;280;278;0;;
7185;"1,72E+12";0;"0,25";"0,200000003";0;280;278;0;;
7186;"1,72E+12";0;"-5,75";"0,200000003";0;280;278;0;;
7187;"1,72E+12";0;"-8,75";"-0,050000001";0;280;278;0;;
7188;"1,72E+12";0;"-5,75";"-0,25";0;280;278;0;;
7189;"1,72E+12";0;"0,25";"-0,25";0;280;278;0;;
7190;"1,72E+12";0;"2,25";"0,150000006";0;280;278;0;;
7191;"1,72E+12";0;"3,25";"0,400000006";0;280;278;0;;
7192;"1,72E+12";0;"5,25";"0,400000006";0;280;278;0;;
7193;"1,72E+12";0;"7,25";"-0,050000001";0;280;278;0;;
7194;"1,72E+12";0;"6,25";"-0,449999988";0;280;278;0;;
7195;"1,72E+12";0;"-0,75";"-0,449999988";0;280;278;0;;
7196;"1,72E+12";0;"-6,75";"-0,649999976";0;280;278;0;;
7197;"1,72E+12";0;"-7,75";"-0,800000012";0;280;278;0;;
7198;"1,72E+12";0;"-3,75";"-0,800000012";0;280;278;0;;
7199;"1,72E+12";0;"0,25";"-0,550000012";0;280;278;0;;
7200;"1,72E+12";0;"5,25";"-0,25";0;280;278;0;;
7201;"1,72E+12";0;"6,25";"-0,25";0;280;278;0;;
7202;"1,72E+12";0;"6,25";"-0,050000001";0;280;278;0;;
7203;"1,72E+12";0;"2,25";"-0,400000006";0;280;278;0;;
7204;"1,72E+12";0;"-5,75";"-0,400000006";0;280;278;0;;
7205;"1,72E+12";0;"-10,75";"-1,25";0;280;278;0;;
7206;"1,72E+12";0;"-10,75";"-1,649999976";0;280;278;0;;
7207;"1,72E+12";0;"-5,75";"-1,450000048";0;280;278;0;;
7208;"1,72E+12";0;"1,25";"-1,450000048";0;280;278;0;;
7209;"1,72E+12";0;"7,25";"-0,899999976";0;280;278;0;;
7210;"1,72E+12";0;"11,25";"-0,449999988";0;280;278;0;;
7211;"1,72E+12";0;"13,25";"-0,449999988";0;280;278;0;;
7212;"1,72E+12";0;"10,25";"0,150000006";0;280;278;0;;
7213;"1,72E+12";0;"2,25";"0,550000012";0;280;278;0;;
7214;"1,72E+12";0;"-3,75";"0,550000012";0;280;278;0;;
7215;"1,72E+12";0;"-6,75";"0,349999994";0;280;278;0;;
7216;"1,72E+12";0;"-5,75";"0,300000012";0;280;278;0;;
7217;"1,72E+12";0;"-0,75";"0,300000012";0;280;278;0;;
7218;"1,72E+12";0;"4,25";"0,699999988";0;280;278;0;;
7219;"1,72E+12";0;"9,25";"0,899999976";0;280;278;0;;
7220;"1,72E+12";0;"10,25";"0,899999976";0;280;278;0;;
7221;"1,72E+12";0;"7,25";"1,299999952";0;280;278;0;;
7222;"1,72E+12";0;"2,25";"1,399999976";0;280;278;0;;
7223;"1,72E+12";0;"-3,75";"1,399999976";0;280;278;0;;
7224;"1,72E+12";0;"-8,75";"0,899999976";0;280;278;0;;
7225;"1,72E+12";0;"-9,75";"0,5";0;280;278;0;;
7226;"1,72E+12";0;"-7,75";"0,5";0;280;278;0;;
7227;"1,72E+12";0;"-2,75";"0,449999988";0;280;278;0;;
7228;"1,72E+12";0;"0,25";"0,5";0;280;278;0;;
7229;"1,72E+12";0;"4,25";"0,5";0;280;278;0;;
7230;"1,72E+12";0;"4,25";"0,699999988";0;280;278;0;;
7231;"1,72E+12";0;"0,25";"0,600000024";0;280;278;0;;
7232;"1,72E+12";0;"-4,75";"0,600000024";0;280;278;0;;
7233;"1,72E+12";0;"-7,75";"0,050000001";0;280;278;0;;
7234;"1,72E+12";0;"-6,75";"-0,050000001";0;280;278;0;;
7235;"1,72E+12";0;"-4,75";"0,25";0;280;278;0;;
7236;"1,72E+12";0;"-1,75";"0,25";0;280;278;0;;
7237;"1,72E+12";0;"-0,75";"0,449999988";0;280;278;0;;
7238;"1,72E+12";0;"0,25";"0,349999994";0;280;278;0;;
7239;"1,72E+12";0;"0,25";"0,349999994";0;280;278;0;;
7240;"1,72E+12";0;"-1,75";0;0;280;278;0;;
7241;"1,72E+12";0;"-4,75";"-0,75";0;280;278;0;;
7242;"1,72E+12";0;"-4,75";"-0,75";0;280;278;0;;
7243;"1,72E+12";0;"-2,75";"-1,5";0;280;278;0;;
7244;"1,72E+12";0;"3,25";"-1,450000048";0;280;278;0;;
7245;"1,72E+12";0;"5,25";"-1,450000048";0;280;278;0;;
7246;"1,72E+12";0;"6,25";"-0,850000024";0;280;278;0;;
7247;"1,72E+12";0;"8,25";"-0,5";0;280;278;0;;
7248;"1,72E+12";0;"9,25";"-0,5";0;280;278;0;;
7249;"1,72E+12";0;"7,25";"-0,25";0;280;278;0;;
7250;"1,72E+12";0;"3,25";"-0,400000006";0;280;278;0;;
7251;"1,72E+12";0;"-0,75";"-0,400000006";0;280;278;0;;
7252;"1,72E+12";0;"-2,75";"-0,800000012";0;280;278;0;;
7253;"1,72E+12";0;"-3,75";"-0,75";0;280;278;0;;
7254;"1,72E+12";0;"-3,75";"-0,75";0;280;278;0;;
7255;"1,72E+12";0;"-2,75";"-0,5";0;280;278;0;;
7256;"1,72E+12";0;"0,25";"-0,25";0;280;278;0;;
7257;"1,72E+12";0;"6,25";"-0,25";0;280;278;0;;
7258;"1,72E+12";0;"7,25";"0,200000003";0;280;278;0;;
7259;"1,72E+12";0;"6,25";"0,349999994";0;280;278;0;;
7260;"1,72E+12";0;"1,25";"0,200000003";0;280;278;0;;
7261;"1,72E+12";0;"-0,75";"0,200000003";0;280;278;0;;
7262;"1,72E+12";0;"-3,75";"0,400000006";0;280;278;0;;
7263;"1,72E+12";0;"-4,75";"0,550000012";0;280;278;0;;
7264;"1,72E+12";0;"-3,75";"0,550000012";0;280;278;0;;
7265;"1,72E+12";0;"-0,75";"0,600000024";0;280;278;0;;
7266;"1,72E+12";0;"4,25";"0,899999976";0;280;278;0;;
7267;"1,72E+12";0;"7,25";"0,899999976";0;280;278;0;;
7268;"1,72E+12";0;"5,25";"1,299999952";0;280;278;0;;
7269;"1,72E+12";0;"3,25";"1,549999952";0;280;278;0;;
7270;"1,72E+12";0;"1,25";"1,549999952";0;280;278;0;;
7271;"1,72E+12";0;"-1,75";"1,700000048";0;280;278;0;;
7272;"1,72E+12";0;"-2,75";"1,850000024";0;280;278;0;;
7273;"1,72E+12";0;"-3,75";"1,850000024";0;280;278;0;;
7274;"1,72E+12";0;"-2,75";"1,799999952";0;280;278;0;;
7275;"1,72E+12";0;"-0,75";"1,399999976";0;280;278;0;;
7276;"1,72E+12";0;"1,25";"1,399999976";0;280;278;0;;
7277;"1,72E+12";0;"3,25";"1,149999976";0;280;278;0;;
7278;"1,72E+12";0;"3,25";"0,850000024";0;280;278;0;;
7279;"1,72E+12";0;"-1,75";"0,850000024";0;280;278;0;;
7280;"1,72E+12";0;"-6,75";"0,400000006";0;280;278;0;;
7281;"1,72E+12";0;"-10,75";"0,100000001";0;280;278;0;;
7282;"1,72E+12";0;"-7,75";"0,100000001";0;280;278;0;;
7283;"1,72E+12";0;"-3,75";"-0,150000006";0;280;278;0;;
7284;"1,72E+12";0;"1,25";"-0,150000006";0;280;278;0;;
7285;"1,72E+12";0;"4,25";"-0,150000006";0;280;278;0;;
7286;"1,72E+12";0;"6,25";"0,200000003";0;280;278;0;;
7287;"1,72E+12";0;"5,25";"0,200000003";0;280;278;0;;
7288;"1,72E+12";0;"1,25";"-0,100000001";0;280;278;0;;
7289;"1,72E+12";0;"-7,75";"-0,100000001";0;280;278;0;;
7290;"1,72E+12";0;"-10,75";"-0,550000012";0;280;278;0;;
7291;"1,72E+12";0;"-9,75";"-1,049999952";0;280;278;0;;
7292;"1,72E+12";0;"-1,75";"-1,049999952";0;280;278;0;;
7293;"1,72E+12";0;"5,25";"-0,899999976";0;280;278;0;;
7294;"1,72E+12";0;"9,25";"-0,25";0;280;278;0;;
7295;"1,72E+12";0;"10,25";"-0,25";0;280;278;0;;
7296;"1,72E+12";0;"10,25";"0,050000001";0;280;278;0;;
7297;"1,72E+12";0;"7,25";"0,200000003";0;280;278;0;;
7298;"1,72E+12";0;"1,25";"0,200000003";0;280;278;0;;
7299;"1,72E+12";0;"-5,75";0;0;280;278;0;;
7300;"1,72E+12";0;"-10,75";"-0,349999994";0;280;278;0;;
7301;"1,72E+12";0;"-9,75";"-0,349999994";0;280;278;0;;
7302;"1,72E+12";0;"-6,75";"-0,75";0;280;278;0;;
7303;"1,72E+12";0;"-1,75";"-0,899999976";0;280;278;0;;
7304;"1,72E+12";0;"2,25";"-0,899999976";0;280;278;0;;
